vote_id,term,position,area,term_n,total_r,total_p
1762,第16屆,縣議員,嘉義,16,720018,792300
1763,第16屆,縣議員,嘉義,16,330027,672191
1764,第16屆,縣議員,嘉義,16,910529,914697
1765,第16屆,縣議員,嘉義,16,238010,252180
1766,第16屆,縣議員,嘉義,16,0,476242
1767,第16屆,縣議員,嘉義,16,600000,639386
1768,第16屆,縣議員,嘉義,16,310033,367370
1769,第16屆,縣議員,嘉義,16,754000,807974
1770,第16屆,縣議員,嘉義,16,0,0
1771,第16屆,縣議員,嘉義,16,847980,1977238
1772,第16屆,縣議員,嘉義,16,675615,958557
1773,第16屆,縣議員,嘉義,16,660000,1159253
1774,第16屆,縣議員,嘉義,16,760000,982724
1775,第16屆,縣議員,嘉義,16,460000,465605
1776,第16屆,縣議員,嘉義,16,0,1489013
1777,第16屆,縣議員,嘉義,16,1131514,1518672
1778,第16屆,縣議員,嘉義,16,316000,318604
1779,第16屆,縣議員,嘉義,16,960000,1911086
1780,第16屆,縣議員,嘉義,16,908999,1042479
1781,第16屆,縣議員,嘉義,16,1072028,4646865
1782,第16屆,縣議員,嘉義,16,0,0
1783,第16屆,縣議員,嘉義,16,100012,113900
1784,第16屆,縣議員,嘉義,16,808485,1856947
1785,第16屆,縣議員,嘉義,16,2104916,2148960
1786,第16屆,縣議員,嘉義,16,400054,502181
1787,第16屆,縣議員,嘉義,16,1083009,1377926
1788,第16屆,縣議員,嘉義,16,1034319,1887905
1789,第16屆,縣議員,嘉義,16,310649,2308724
1790,第16屆,縣議員,嘉義,16,154000,226288
1791,第16屆,縣議員,嘉義,16,500062,613971
1792,第16屆,縣議員,嘉義,16,15000,70200
1793,第16屆,鄉長,嘉義縣阿里山鄉,16,30005,30005
1794,第16屆,鄉長,嘉義縣鹿草鄉,16,375000,720918
1795,第16屆,市長,基隆市,16,0,0
1796,第16屆,市長,基隆市,16,4813161,4982060
1797,第16屆,市議員,基隆,16,300000,529877
1798,第16屆,市議員,基隆,16,150000,382416
1799,第16屆,市議員,基隆,16,726400,1182455
1800,第16屆,市議員,基隆,16,33701,1124038
1801,第16屆,市議員,基隆,16,115720,305460
1802,第16屆,市議員,基隆,16,0,337600
5575,第7屆,立法委員,"",7,200000,200000
1803,第16屆,市議員,基隆,16,109902,259066
1804,第16屆,市議員,基隆,16,829850,1704485
1805,第16屆,市議員,基隆,16,332002,663188
1806,第16屆,市議員,基隆,16,2042441,2181195
1807,第16屆,市議員,基隆,16,35400,200000
1808,第16屆,市議員,基隆,16,191000,1237418
1809,第16屆,市議員,基隆,16,512426,1029557
1810,第16屆,市議員,基隆,16,0,0
1811,第16屆,市議員,基隆,16,1010002,1301406
1812,第16屆,市議員,基隆,16,240932,1103451
1813,第16屆,市議員,基隆,16,0,761962
1814,第16屆,市議員,基隆,16,110001,297290
1815,第16屆,市議員,基隆,16,467800,2940846
1816,第16屆,市議員,基隆,16,50000,76316
1817,第16屆,市議員,基隆,16,100000,418580
1818,第16屆,市議員,基隆,16,74000,599238
1819,第16屆,市議員,基隆,16,490000,490663
1820,第16屆,市議員,基隆,16,410000,474601
1821,第16屆,市議員,基隆,16,21400,540917
1822,第16屆,市議員,基隆,16,444842,476292
1823,第16屆,市議員,基隆,16,13500,114000
1824,第16屆,市議員,基隆,16,467800,1705742
1825,第16屆,市議員,基隆,16,220000,810288
1826,第16屆,市議員,基隆,16,255000,2066904
1827,第16屆,市議員,基隆,16,336000,1050276
1828,第16屆,市議員,基隆,16,32310,577365
1829,第16屆,市議員,基隆,16,0,541765
1830,第16屆,市議員,基隆,16,898401,2216681
1831,第16屆,市議員,基隆,16,0,837499
1832,第16屆,市議員,基隆,16,778020,1590937
1833,第16屆,市議員,基隆,16,243004,1721038
1834,第16屆,市議員,基隆,16,302009,641521
1835,第16屆,市議員,基隆,16,23400,68700
1836,第16屆,市議員,基隆,16,676106,811968
1837,第16屆,市議員,基隆,16,200000,315876
1838,第16屆,市議員,基隆,16,162000,878829
1839,第16屆,市議員,基隆,16,600000,666137
1840,第16屆,市議員,基隆,16,130000,242000
1841,第16屆,市議員,基隆,16,166607,463959
1842,第16屆,市議員,基隆,16,758882,808672
1843,第16屆,市議員,基隆,16,0,812296
1844,第16屆,市議員,基隆,16,600000,1067643
1845,第16屆,市議員,基隆,16,117809,575317
1846,第16屆,市議員,基隆,16,50002,320100
1847,第16屆,市議員,基隆,16,260000,689584
1848,第16屆,市議員,基隆,16,616941,1083382
1849,第16屆,市議員,基隆,16,140006,336922
1850,第16屆,市議員,基隆,16,0,619551
1851,第16屆,市議員,基隆,16,210300,1024288
1852,第16屆,市議員,基隆,16,438700,460870
1853,第16屆,市議員,基隆,16,207400,1141522
1854,第16屆,鄉長,宜蘭縣三星鄉,16,930000,1094187
1855,第16屆,鄉長,宜蘭縣三星鄉,16,310000,396385
1856,第16屆,鄉長,宜蘭縣三星鄉,16,0,0
1857,第16屆,鄉長,宜蘭縣三星鄉,16,0,0
1858,第16屆,鄉長,宜蘭縣五結鄉,16,81000,1158647
1859,第16屆,鄉長,宜蘭縣五結鄉,16,1095488,1824270
1860,第16屆,鄉長,宜蘭縣冬山鄉,16,959090,1341143
1861,第16屆,鄉長,宜蘭縣南澳鄉,16,140003,156883
1862,第16屆,鄉長,宜蘭縣員山鄉,16,1831163,1891688
1863,第16屆,鄉長,宜蘭縣員山鄉,16,353000,489840
1864,第16屆,鄉長,宜蘭縣員山鄉,16,655212,2231162
1865,第16屆,鄉長,宜蘭縣壯圍鄉,16,482000,967879
1866,第16屆,鄉長,宜蘭縣大同鄉,16,296000,356065
1867,第16屆,鄉長,宜蘭縣大同鄉,16,93700,100760
1868,第16屆,市長,宜蘭縣宜蘭市,16,901600,1041411
1869,第16屆,市長,宜蘭縣宜蘭市,16,2045911,2151837
1870,第16屆,鄉長,宜蘭縣礁溪鄉,16,167000,1744433
1871,第16屆,鄉長,宜蘭縣礁溪鄉,16,2192174,1773954
1872,第16屆,鄉長,宜蘭縣礁溪鄉,16,0,0
1873,第16屆,鄉長,宜蘭縣礁溪鄉,16,0,0
1874,第16屆,鄉長,宜蘭縣礁溪鄉,16,0,0
1875,第16屆,縣長,宜蘭縣,16,38497629,40513708
1876,第16屆,縣長,宜蘭縣,16,17694840,20458657
1877,第16屆,鎮長,宜蘭縣羅東鎮,16,2178023,2199195
1878,第16屆,鎮長,宜蘭縣羅東鎮,16,654225,3097897
1879,第16屆,鎮長,宜蘭縣蘇澳鎮,16,228000,491540
1880,第16屆,鎮長,宜蘭縣蘇澳鎮,16,2026013,3126499
1881,第16屆,縣議員,宜蘭,16,343642,1673543
1882,第16屆,縣議員,宜蘭,16,1942000,1884160
1883,第16屆,縣議員,宜蘭,16,1350047,2212732
1884,第16屆,縣議員,宜蘭,16,911018,1322492
1885,第16屆,縣議員,宜蘭,16,806516,1578651
1886,第16屆,縣議員,宜蘭,16,476200,1120762
1887,第16屆,縣議員,宜蘭,16,1171103,1605619
1888,第16屆,縣議員,宜蘭,16,170224,428287
1889,第16屆,縣議員,宜蘭,16,325006,763485
1890,第16屆,縣議員,宜蘭,16,511040,1140206
1891,第16屆,縣議員,宜蘭,16,0,1010811
1892,第16屆,縣議員,宜蘭,16,306800,615562
1893,第16屆,縣議員,宜蘭,16,797063,1548476
1894,第16屆,縣議員,宜蘭,16,745000,988898
1895,第16屆,縣議員,宜蘭,16,187800,191679
1896,第16屆,縣議員,宜蘭,16,547012,551330
1897,第16屆,縣議員,宜蘭,16,1337956,1680677
1898,第16屆,縣議員,宜蘭,16,638500,985269
1899,第16屆,縣議員,宜蘭,16,800100,1161389
1900,第16屆,縣議員,宜蘭,16,621300,656172
1901,第16屆,縣議員,宜蘭,16,517388,667022
1902,第16屆,縣議員,宜蘭,16,17500,20300
1903,第16屆,縣議員,宜蘭,16,989000,996636
1904,第16屆,縣議員,宜蘭,16,847480,1951221
1905,第16屆,縣議員,宜蘭,16,70034,443263
1906,第16屆,縣議員,宜蘭,16,85000,1315184
1907,第16屆,縣議員,宜蘭,16,749019,1064716
1908,第16屆,縣議員,宜蘭,16,1179338,1280171
1909,第16屆,縣議員,宜蘭,16,197000,442591
1910,第16屆,縣議員,宜蘭,16,654200,903257
1911,第16屆,縣議員,宜蘭,16,902907,2014657
1912,第16屆,縣議員,宜蘭,16,691000,1533469
1913,第16屆,縣議員,宜蘭,16,450600,601941
1914,第16屆,縣議員,宜蘭,16,0,230184
1915,第16屆,縣議員,宜蘭,16,1135637,1807815
1916,第16屆,縣議員,宜蘭,16,288400,1499002
1917,第16屆,縣議員,宜蘭,16,475000,1111252
1918,第16屆,縣議員,宜蘭,16,565000,828130
1919,第16屆,縣議員,宜蘭,16,644986,1191246
1920,第16屆,縣議員,宜蘭,16,1629038,1994937
1921,第16屆,縣議員,宜蘭,16,1084369,1161786
1922,第16屆,縣議員,宜蘭,16,1478036,1693091
1923,第16屆,縣議員,宜蘭,16,2116475,2527172
1924,第16屆,鄉長,屏東縣三地門鄉,16,91300,91770
1925,第16屆,鄉長,屏東縣三地門鄉,16,30000,30000
1926,第16屆,鄉長,屏東縣三地門鄉,16,104243,195025
1927,第16屆,鄉長,屏東縣三地門鄉,16,0,0
1928,第16屆,鄉長,屏東縣佳冬鄉,16,263800,632510
1929,第16屆,鄉長,屏東縣來義鄉,16,73000,90000
1930,第16屆,鄉長,屏東縣內埔鄉,16,820500,1148950
1931,第16屆,鄉長,屏東縣內埔鄉,16,236000,1137780
1932,第16屆,市長,屏東縣屏東市,16,4484864,4669176
1933,第16屆,市長,屏東縣屏東市,16,4917825,5047747
1934,第16屆,鄉長,屏東縣崁頂鄉,16,152000,455348
1935,第16屆,鎮長,屏東縣恆春鎮,16,482001,1802280
1936,第16屆,鄉長,屏東縣新園鄉,16,282000,546850
1937,第16屆,鄉長,屏東縣新園鄉,16,630000,708971
1938,第16屆,鄉長,屏東縣新埤鄉,16,320000,629081
1939,第16屆,鄉長,屏東縣春日鄉,16,30000,30000
1940,第16屆,鎮長,屏東縣東港鎮,16,859028,972368
1941,第16屆,鎮長,屏東縣東港鎮,16,100000,130182
1942,第16屆,鄉長,屏東縣枋寮鄉,16,130001,622690
1943,第16屆,鄉長,屏東縣枋山鄉,16,86000,105056
1944,第16屆,鄉長,屏東縣林邊鄉,16,28000,235191
1945,第16屆,鄉長,屏東縣林邊鄉,16,406000,746516
1946,第16屆,鄉長,屏東縣泰武鄉,16,30000,30000
1947,第16屆,鄉長,屏東縣滿州鄉,16,607000,632530
1948,第16屆,鎮長,屏東縣潮州鎮,16,661800,718887
1949,第16屆,鎮長,屏東縣潮州鎮,16,0,0
1950,第16屆,鄉長,屏東縣牡丹鄉,16,268000,268015
1951,第16屆,鄉長,屏東縣獅子鄉,16,562000,578948
1952,第16屆,鄉長,屏東縣獅子鄉,16,228200,228300
1953,第16屆,鄉長,屏東縣瑪家鄉,16,338910,1003544
1954,第16屆,鄉長,屏東縣竹田鄉,16,1189000,1479137
1955,第16屆,縣長,屏東縣,16,34188188,37160844
1956,第16屆,縣長,屏東縣,16,28628098,31265170
1957,第16屆,鄉長,屏東縣萬丹鄉,16,543000,577020
1958,第16屆,鄉長,屏東縣萬丹鄉,16,701712,762293
1959,第16屆,鄉長,屏東縣萬巒鄉,16,1014716,1019025
1960,第16屆,鄉長,屏東縣萬巒鄉,16,536218,825899
1961,第16屆,鄉長,屏東縣萬巒鄉,16,501700,776650
1962,第16屆,鄉長,屏東縣萬巒鄉,16,107000,180556
1963,第16屆,縣議員,屏東,16,20000,20000
1964,第16屆,縣議員,屏東,16,41000,43000
1965,第16屆,縣議員,屏東,16,1510006,1620594
1966,第16屆,縣議員,屏東,16,545100,1026901
1967,第16屆,縣議員,屏東,16,2093673,2147999
1968,第16屆,縣議員,屏東,16,33000,304956
1969,第16屆,縣議員,屏東,16,669500,1147445
1970,第16屆,縣議員,屏東,16,652000,785366
1971,第16屆,縣議員,屏東,16,208130,990213
1972,第16屆,縣議員,屏東,16,150100,173358
1973,第16屆,縣議員,屏東,16,461700,630040
1974,第16屆,縣議員,屏東,16,20000,36700
1975,第16屆,縣議員,屏東,16,592370,730370
1976,第16屆,縣議員,屏東,16,413780,737798
1977,第16屆,縣議員,屏東,16,95000,95285
1978,第16屆,縣議員,屏東,16,2321549,1272860
1979,第16屆,縣議員,屏東,16,2409229,2818748
1980,第16屆,縣議員,屏東,16,1009029,1220922
1981,第16屆,縣議員,屏東,16,991000,1510598
1982,第16屆,縣議員,屏東,16,410001,479182
1983,第16屆,縣議員,屏東,16,363600,622537
1984,第16屆,縣議員,屏東,16,355350,1055694
1985,第16屆,縣議員,屏東,16,500000,506360
1986,第16屆,縣議員,屏東,16,665324,1446564
1987,第16屆,縣議員,屏東,16,260000,276930
1988,第16屆,縣議員,屏東,16,106000,499143
1989,第16屆,縣議員,屏東,16,98270,301852
1990,第16屆,縣議員,屏東,16,589084,617113
1991,第16屆,縣議員,屏東,16,929431,2186724
1992,第16屆,縣議員,屏東,16,0,0
1993,第16屆,縣議員,屏東,16,428000,428632
1994,第16屆,縣議員,屏東,16,9000,367500
1995,第16屆,縣議員,屏東,16,15100,1519982
1996,第16屆,縣議員,屏東,16,227700,381757
1997,第16屆,縣議員,屏東,16,2000,0
1998,第16屆,縣議員,屏東,16,0,0
1999,第16屆,縣議員,屏東,16,0,1748277
2000,第16屆,縣議員,屏東,16,294616,0
2001,第16屆,縣議員,屏東,16,0,0
2002,第16屆,縣議員,屏東,16,495000,657175
2003,第16屆,縣議員,屏東,16,432000,756564
2004,第16屆,縣議員,屏東,16,101130,835244
2005,第16屆,縣議員,屏東,16,277000,270000
2006,第16屆,縣議員,屏東,16,8000,9000
2007,第16屆,縣議員,屏東,16,30000,558890
2008,第16屆,縣議員,屏東,16,200000,409103
2009,第16屆,縣議員,屏東,16,1072062,1182684
2010,第16屆,縣議員,屏東,16,937600,959520
2011,第16屆,縣議員,屏東,16,230705,243503
2012,第16屆,縣議員,屏東,16,321012,1314132
2013,第16屆,縣議員,屏東,16,1765004,2391365
2014,第16屆,縣議員,屏東,16,205000,204006
2015,第16屆,縣議員,屏東,16,17000,50462
2016,第16屆,縣議員,屏東,16,1470200,1560313
2017,第16屆,縣議員,屏東,16,2447544,2252078
2018,第16屆,縣議員,屏東,16,456000,455600
2019,第16屆,縣議員,屏東,16,344000,873761
2020,第16屆,縣議員,屏東,16,60000,340000
2021,第16屆,縣議員,屏東,16,1161000,1239734
2022,第16屆,縣議員,屏東,16,480084,490385
2023,第16屆,縣議員,屏東,16,0,851730
2024,第16屆,縣議員,屏東,16,0,503698
2025,第16屆,鄉長,屏東縣車城鄉,16,252029,295070
2026,第16屆,鄉長,屏東縣車城鄉,16,106500,106500
2027,第16屆,鄉長,屏東縣里港鄉,16,180000,254568
2028,第16屆,鄉長,屏東縣長治鄉,16,130000,146000
2029,第16屆,鄉長,屏東縣霧台鄉,16,30000,30220
2030,第16屆,鄉長,屏東縣高樹鄉,16,5000,391577
2031,第16屆,鄉長,屏東縣高樹鄉,16,446700,534486
2032,第16屆,鄉長,屏東縣鹽埔鄉,16,180000,339000
2033,第16屆,鄉長,屏東縣麟洛鄉,16,50000,51000
2034,第16屆,鄉長,屏東縣麟洛鄉,16,670000,734864
2035,第16屆,鎮長,彰化縣二林鎮,16,522000,535880
2036,第16屆,鎮長,彰化縣二林鎮,16,201200,1737677
2037,第16屆,鄉長,彰化縣二水鄉,16,250000,914663
2038,第16屆,鄉長,彰化縣伸港鄉,16,1259037,1328537
2039,第16屆,鎮長,彰化縣北斗鎮,16,48000,1046557
2040,第16屆,鎮長,彰化縣北斗鎮,16,171500,221695
2041,第16屆,鎮長,彰化縣北斗鎮,16,244190,506252
2042,第16屆,鎮長,彰化縣和美鎮,16,950035,1254588
2043,第16屆,鎮長,彰化縣員林鎮,16,1500047,1500277
2044,第16屆,鎮長,彰化縣員林鎮,16,6162200,6506888
2045,第16屆,鎮長,彰化縣員林鎮,16,3290600,3293590
2046,第16屆,鄉長,彰化縣埔鹽鄉,16,0,0
2047,第16屆,鄉長,彰化縣埔鹽鄉,16,1738441,2339356
2048,第16屆,鄉長,彰化縣埤頭鄉,16,291000,534349
2049,第16屆,鄉長,彰化縣大城鄉,16,250000,713300
2050,第16屆,鄉長,彰化縣大村鄉,16,838000,908646
2051,第16屆,鄉長,彰化縣大村鄉,16,1640400,1978424
2052,第16屆,市長,彰化縣彰化市,16,2515032,7676707
2053,第16屆,市長,彰化縣彰化市,16,2129534,3667117
2054,第16屆,市長,彰化縣彰化市,16,4350389,4647353
2055,第16屆,鄉長,彰化縣永靖鄉,16,1312522,1618220
2056,第16屆,鄉長,彰化縣永靖鄉,16,550900,820399
2057,第16屆,鄉長,彰化縣溪州鄉,16,786000,797150
2058,第16屆,鎮長,彰化縣溪湖鎮,16,422400,1618005
2059,第16屆,鎮長,彰化縣溪湖鎮,16,0,0
2060,第16屆,鎮長,彰化縣田中鎮,16,1087632,1932314
2061,第16屆,鎮長,彰化縣田中鎮,16,475964,1295480
2062,第16屆,鄉長,彰化縣田尾鄉,16,1857000,1865266
2063,第16屆,鄉長,彰化縣社頭鄉,16,485635,521703
2064,第16屆,鄉長,彰化縣福興鄉,16,1460015,2175180
2065,第16屆,鄉長,彰化縣福興鄉,16,3519302,4080752
2066,第16屆,鄉長,彰化縣秀水鄉,16,60000,70000
2067,第16屆,鄉長,彰化縣秀水鄉,16,0,819915
2068,第16屆,鄉長,彰化縣竹塘鄉,16,500000,770900
2069,第16屆,鄉長,彰化縣線西鄉,16,1123219,1341526
2070,第16屆,鄉長,彰化縣線西鄉,16,210008,264395
2071,第16屆,縣長,彰化縣,16,81033603,81733558
2072,第16屆,縣長,彰化縣,16,110000,121727
2073,第16屆,縣長,彰化縣,16,21320866,26871767
2074,第16屆,鄉長,彰化縣芬園鄉,16,64600,711590
2075,第16屆,鄉長,彰化縣芬園鄉,16,176004,203599
2076,第16屆,鄉長,彰化縣花壇鄉,16,170000,824484
2077,第16屆,鄉長,彰化縣花壇鄉,16,638000,969363
2078,第16屆,鄉長,彰化縣花壇鄉,16,1564000,1665903
2079,第16屆,鄉長,彰化縣芳苑鄉,16,3105560,3147268
2080,第16屆,鄉長,彰化縣芳苑鄉,16,364500,1112503
2081,第16屆,縣議員,彰化,16,372000,880519
2082,第16屆,縣議員,彰化,16,620780,696240
2083,第16屆,縣議員,彰化,16,1739157,1913345
2084,第16屆,縣議員,彰化,16,772880,553090
2085,第16屆,縣議員,彰化,16,20000,20000
2086,第16屆,縣議員,彰化,16,878200,1017696
2087,第16屆,縣議員,彰化,16,0,0
2088,第16屆,縣議員,彰化,16,841507,1667538
2089,第16屆,縣議員,彰化,16,120014,131000
2090,第16屆,縣議員,彰化,16,444697,1204388
2091,第16屆,縣議員,彰化,16,0,0
2092,第16屆,縣議員,彰化,16,641000,1959156
2093,第16屆,縣議員,彰化,16,8000,34993
2094,第16屆,縣議員,彰化,16,822037,1342419
2095,第16屆,縣議員,彰化,16,953836,953849
2096,第16屆,縣議員,彰化,16,1036000,1851064
2097,第16屆,縣議員,彰化,16,1622000,1578267
2098,第16屆,縣議員,彰化,16,100000,377443
2099,第16屆,縣議員,彰化,16,1930358,2338165
2100,第16屆,縣議員,彰化,16,1468821,1634876
2101,第16屆,縣議員,彰化,16,1206237,2054700
2102,第16屆,縣議員,彰化,16,487774,1021253
2103,第16屆,縣議員,彰化,16,0,122417
2104,第16屆,縣議員,彰化,16,190500,674226
2105,第16屆,縣議員,彰化,16,1831146,1023389
2106,第16屆,縣議員,彰化,16,690000,796932
2107,第16屆,縣議員,彰化,16,2222517,2255844
2108,第16屆,縣議員,彰化,16,895502,1708160
2109,第16屆,縣議員,彰化,16,1772000,1787971
2110,第16屆,縣議員,彰化,16,1028024,1123856
5576,第7屆,立法委員,"",7,16255811,16527133
2111,第16屆,縣議員,彰化,16,283012,580940
2112,第16屆,縣議員,彰化,16,0,595169
2113,第16屆,縣議員,彰化,16,967600,2185418
2114,第16屆,縣議員,彰化,16,216000,994557
2115,第16屆,縣議員,彰化,16,979914,1457645
2116,第16屆,縣議員,彰化,16,132000,154841
2117,第16屆,縣議員,彰化,16,0,0
2118,第16屆,縣議員,彰化,16,2836242,2916323
2119,第16屆,縣議員,彰化,16,165095,2173412
2120,第16屆,縣議員,彰化,16,820000,427200
2121,第16屆,縣議員,彰化,16,1820553,1959566
2122,第16屆,縣議員,彰化,16,1021775,1984218
2123,第16屆,縣議員,彰化,16,108450,415097
2124,第16屆,縣議員,彰化,16,975547,1821842
2125,第16屆,縣議員,彰化,16,0,0
2126,第16屆,縣議員,彰化,16,1172125,1182385
2127,第16屆,縣議員,彰化,16,20000,116802
2128,第16屆,縣議員,彰化,16,292400,292400
2129,第16屆,縣議員,彰化,16,586016,625075
2130,第16屆,縣議員,彰化,16,1669700,1738818
2131,第16屆,縣議員,彰化,16,3314151,4199123
2132,第16屆,縣議員,彰化,16,90000,94388
2133,第16屆,縣議員,彰化,16,180420,412071
2134,第16屆,縣議員,彰化,16,133000,336850
2135,第16屆,縣議員,彰化,16,3963863,3284565
2136,第16屆,縣議員,彰化,16,503650,569173
2137,第16屆,縣議員,彰化,16,66000,465757
2138,第16屆,縣議員,彰化,16,0,0
2139,第16屆,縣議員,彰化,16,423536,634933
2140,第16屆,縣議員,彰化,16,456000,564858
2141,第16屆,縣議員,彰化,16,1993394,2000927
2142,第16屆,縣議員,彰化,16,821011,827446
2143,"","","",16,10000,227249
2144,"","","",16,412650,622414
2145,"","","",16,70500,281613
2146,第16屆,鎮長,彰化縣鹿港鎮,16,5458009,4513050
2147,第16屆,鎮長,彰化縣鹿港鎮,16,0,0
2148,第16屆,鎮長,彰化縣鹿港鎮,16,0,0
2149,第16屆,市議員,新竹,16,454597,756883
2150,第16屆,鄉長,新竹縣五峰鄉,16,30000,37500
2151,第16屆,鄉長,新竹縣五峰鄉,16,68300,352575
2152,第16屆,鄉長,新竹縣北埔鄉,16,13500,494635
2153,第16屆,鄉長,新竹縣北埔鄉,16,917000,1069935
2154,第16屆,鄉長,新竹縣北埔鄉,16,429505,931293
2155,第16屆,鄉長,新竹縣寶山鄉,16,0,863488
2156,第16屆,鄉長,新竹縣寶山鄉,16,974509,1749145
2157,第16屆,鄉長,新竹縣尖石鄉,16,0,0
2158,第16屆,鄉長,新竹縣峨眉鄉,16,350501,362561
2159,第16屆,鎮長,新竹縣新埔鎮,16,0,0
2160,第16屆,鎮長,新竹縣新埔鎮,16,331000,331000
2161,第16屆,鄉長,新竹縣新豐鄉,16,1771100,1886473
