vote_id,election_id,r1,r2,r3,r4,r5,r6,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,income,cost,area,no,name,gender,birth_year,sec_name,sec_gender,sec_birth_year,party,vote_cnt,vote_rate,elect_ind,incumbent_ind,year,term,title,main_type,sub_type,leader_ind,position_level
248,20101101V1B3,282980,0,0,0,29160,0,0,15600,0,44000,21200,0,253760,0,0,0,312140,334560,新北市土城區清水里,2,楊寶猜,F,1961,"","",,無黨籍及未經政黨推薦,2411,0.5608,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
249,20101101V1B3,100000,0,0,0,0,0,0,58923,0,0,14625,1020,27163,0,0,0,100000,101731,新北市板橋區港德里,1,江堡寬,M,1975,"","",,民主進步黨,1238,0.4307,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
250,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市樹林區和平里,1,洪崑松,M,1948,"","",,無黨籍及未經政黨推薦,1094,0.4643,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
251,20101101V1B3,39400,40600,0,0,0,6,0,53225,0,0,17000,960,18596,0,0,20000,80006,109781,新北市樹林區東昇里,2,洪辰祐,M,1953,"","",,中國國民黨,1418,0.6083,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
252,20101101V1B3,74100,8000,0,0,0,0,0,126626,0,45000,0,4000,62271,0,0,0,82100,237897,新北市泰山區貴和里,2,游博勝,M,1978,"","",,無黨籍及未經政黨推薦,1551,0.5541,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
253,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市新店區中山里,2,潘威志,M,1961,"","",,無黨籍及未經政黨推薦,1513,0.5021,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
254,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市樹林區樹東里,1,王吉二,M,1943,"","",,中國國民黨,593,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
255,20101101V1B3,26000,103000,0,0,0,0,0,154000,0,0,0,0,20841,0,0,0,129000,174841,新北市汐止區湖光里,2,王萬富,M,1961,"","",,中國國民黨,1036,0.375,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
256,20101101V1B3,27080,29600,0,5200,0,0,0,60000,0,0,0,0,60780,0,0,0,61880,120780,新北市樹林區文林里,2,甘永昌,M,1963,"","",,無黨籍及未經政黨推薦,1192,0.417,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
258,20101101V1B3,93800,71970,0,0,10000,43,48000,123670,0,10000,0,0,3515,0,0,0,175813,185185,新北市永和區後溪里,1,莊銘淵,M,1973,"","",,無黨籍及未經政黨推薦,656,0.5719,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
259,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市板橋區聚安里,2,蔡駿霖,M,1964,"","",,無黨籍及未經政黨推薦,1826,0.5669,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
260,20101101V1B3,37200,0,0,0,0,0,101300,118278,0,0,44000,0,10000,0,0,0,37200,273578,新北市中和區福美里,1,許寶珠,F,1952,"","",,無黨籍及未經政黨推薦,1187,0.4143,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
261,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市樹林區山佳里,1,許建強,M,1959,"","",,中國國民黨,2393,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
262,20101101V1B3,0,0,0,0,0,0,0,56942,0,0,0,378,55270,0,0,15000,0,127590,新北市新店區忠誠里,2,許浩榛,M,1967,"","",,中國國民黨,901,0.5638,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
263,20101101V1B3,6600,10000,0,0,1000,0,0,189900,0,17749,15000,0,114570,0,0,15000,17600,352219,新北市永和區民族里,3,邱秀蘭,F,1967,"","",,中國國民黨,1319,0.478,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
264,20101101V1B3,144000,65600,0,0,0,0,50000,164050,0,0,8000,0,38600,0,0,0,209600,260650,新北市淡水區鄧公里,2,邱美津,F,1961,"","",,中國國民黨,1943,0.6123,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
265,20101101V1B3,90500,0,0,0,0,0,30000,0,0,0,0,0,89667,0,0,0,90500,119667,新北市新店區國校里,1,郭儒鈞,F,1951,"","",,中國國民黨,1268,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
266,20101101V1B3,111000,0,0,0,0,0,38000,37171,0,0,0,19456,101978,0,0,0,111000,196605,新北市三芝區興華里,2,郭文杰,M,1966,"","",,無黨籍及未經政黨推薦,37,0.0461,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
267,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市新店區安和里,2,郭景隆,M,1966,"","",,無黨籍及未經政黨推薦,582,0.1598,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
268,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市樹林區光興里,2,陳其銘,M,1959,"","",,無黨籍及未經政黨推薦,929,0.4222,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
269,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市五股區貿商里,1,陳嘉生,M,1954,"","",,無黨籍及未經政黨推薦,683,0.3909,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
269,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市五股區貿商里,1,陳嘉生,M,1954,"","",,無黨籍及未經政黨推薦,683,0.3909,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
269,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市板橋區福翠里,1,陳嘉生,M,1950,"","",,中國國民黨,847,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
269,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市板橋區福翠里,1,陳嘉生,M,1950,"","",,中國國民黨,847,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
270,20101101V1B3,23000,0,0,0,0,0,0,27500,0,0,0,0,114045,0,0,0,23000,141545,新北市三重區長泰里,1,陳文禮,M,1953,"","",,無黨籍及未經政黨推薦,1254,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
271,20101101V1B3,0,0,0,0,0,0,0,133800,0,0,0,1045,57687,0,0,0,0,192532,新北市板橋區溪洲里,2,陳淑美,F,1961,"","",,無黨籍及未經政黨推薦,1052,0.3028,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
271,20101101V1B3,0,0,0,0,0,0,0,133800,0,0,0,1045,57687,0,0,0,0,192532,新北市板橋區溪洲里,2,陳淑美,F,1961,"","",,無黨籍及未經政黨推薦,1052,0.3028,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
271,20101101V1B3,0,0,0,0,0,0,0,133800,0,0,0,1045,57687,0,0,0,0,192532,新北市新店區五峯里,1,陳淑美,F,1954,"","",,中國國民黨,2500,0.6208,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
271,20101101V1B3,0,0,0,0,0,0,0,133800,0,0,0,1045,57687,0,0,0,0,192532,新北市新店區五峯里,1,陳淑美,F,1954,"","",,中國國民黨,2500,0.6208,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
272,20101101V1B3,16600,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,16600,16700,新北市汐止區興福里,1,陳碧蓮,F,1965,"","",,無黨籍及未經政黨推薦,1351,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
273,20101101V1B3,0,0,0,0,0,0,176000,20955,1500,19127,2048,820,50873,0,0,0,0,271323,新北市新莊區龍福里,2,陳立維,M,1969,"","",,無黨籍及未經政黨推薦,641,0.554,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
274,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市永和區新廍里,2,陳裕升,M,1964,"","",,無黨籍及未經政黨推薦,592,0.4166,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
275,20101101V1B3,0,40000,0,0,0,0,0,163000,0,0,0,0,69000,0,0,0,40000,232000,新北市樹林區東山里,1,高健市,M,1942,"","",,中國國民黨,1618,1,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
276,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市板橋區崑崙里,1,魏烽智,M,1973,"","",,無黨籍及未經政黨推薦,1946,0.3813,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
277,20101101V1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市中和區錦昌里,2,黃彥閔,M,1970,"","",,無黨籍及未經政黨推薦,354,0.3067,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
278,20101101V1B3,128600,0,0,0,0,0,0,69540,0,200,105045,550,18740,0,0,2050,128600,196125,新北市板橋區玉光里,3,黃文海,M,1949,"","",,無黨籍及未經政黨推薦,441,0.1405,f,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
279,20101101V1B3,200000,0,0,0,0,0,0,112550,0,0,53500,0,56650,0,0,0,200000,222700,新北市永和區永樂里,2,黃明壽,M,1950,"","",,中國國民黨,824,0.5357,t,f,1996,99,2010-99年直轄市里長選舉,直轄市里長,選舉,1,9
280,20100601S1E1,13000,0,0,0,0,0,0,33606,0,0,0,0,5400,0,0,0,13000,39006,新竹市北區境福里,1,侯金川,M,1955,"","",,無,1013,0.5842,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
281,20100601S1E1,0,0,0,0,0,0,0,52300,0,13000,38310,1117,8204,0,0,0,0,112931,新竹市北區西雅里,2,林淑靜,F,1944,"","",,無,187,0.1522,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
282,20100601S1E1,5300,20000,0,0,0,0,3000,68371,0,0,3300,0,1200,0,0,0,25300,75871,新竹市東區高峰里,1,溫國暉,M,1964,"","",,無,887,0.4764,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
283,20100601S1E1,202600,0,0,0,0,9,0,60020,5000,36000,88228,1331,18445,0,0,7876,202609,216900,新竹市東區科園里,3,潘嬰娣,F,1959,"","",,中國國民黨,700,0.3694,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
284,20100601S1E1,184400,0,0,0,0,0,0,83250,0,0,82705,1534,39333,0,0,0,184400,206822,新竹市東區復中里,4,王峯清,M,1946,"","",,無,561,0.3948,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
285,20100601S1E1,0,100000,0,0,0,4,0,58450,0,0,24000,0,19000,0,0,0,100004,101450,新竹市香山區朝山里,1,王文福,M,1957,"","",,無,645,0.6392,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
286,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹市北區西雅里,1,董全鎰,M,1956,"","",,無,297,0.2417,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
287,20100601S1E1,0,0,0,0,0,0,0,16120,0,0,0,0,3010,0,0,0,0,19130,新竹市北區福林里,2,鄭榮一,M,1944,"","",,無,657,0.5298,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
288,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹市北區金雅里,2,陳清福,M,1957,"","",,無,527,0.493,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
288,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,彰化縣員林鎮出水里,2,陳清福,M,1951,"","",,無,29,0.0279,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
290,20100601S1E1,163800,0,0,3000,0,0,6000,17000,0,16000,101200,0,47060,0,0,0,166800,187260,新竹縣新埔鎮四座里,1,劉士相,M,1958,"","",,中國國民黨,1409,1,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
291,20100601S1E1,0,13000,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,13000,17000,新竹縣新埔鎮文山里,5,呂浚瑋,M,1981,"","",,無,131,0.0685,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
292,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮上寮里,1,呂淇星,M,1951,"","",,中國國民黨,716,0.6199,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
293,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮北平里,1,張明傑,M,1945,"","",,中國國民黨,229,0.4553,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
294,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮五埔里,2,張玉寶,M,1971,"","",,無,279,0.2237,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
295,20100601S1E1,20000,0,0,0,0,0,0,10900,0,0,0,0,18300,0,0,0,20000,29200,新竹縣新埔鎮南平里,1,彭劉祖,M,1951,"","",,無,452,0.565,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
296,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮清水里,2,徐騰洸,M,1957,"","",,無,223,0.6282,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
297,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮上寮里,2,林祺茂,M,1947,"","",,無,439,0.3801,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
298,20100601S1E1,21000,0,0,0,0,0,10000,50460,0,0,19180,100,30970,2000,0,0,21000,112710,新竹縣新埔鎮下寮里,1,王文進,M,1960,"","",,中國國民黨,106,0.0799,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
299,20100601S1E1,59000,0,0,0,0,0,0,48200,0,0,51000,0,0,0,0,0,59000,99200,新竹縣新埔鎮下寮里,3,范永才,M,1953,"","",,中國國民黨,604,0.4552,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
300,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮新生里,2,許月鳳,F,1947,"","",,中國國民黨,253,0.6421,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
301,20100601S1E1,58050,3500,0,0,0,0,0,42500,0,0,9600,0,116960,0,0,0,61550,169060,新竹縣新埔鎮寶石里,2,鄧世雲,M,1961,"","",,中國國民黨,269,0.4536,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
302,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮五埔里,1,陳保良,M,1967,"","",,中國國民黨,540,0.433,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
303,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣新埔鎮旱坑里,3,黃光寶,M,1945,"","",,中國國民黨,453,0.3939,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
317,20100601S1E1,30000,0,0,0,0,0,0,60850,0,0,0,0,405000,0,0,0,30000,465850,新竹縣湖口鄉鳳山村,2,何啟弘,M,1961,"","",,無,487,0.3238,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
318,20100601S1E1,16400,13000,0,0,8500,0,0,54970,0,8500,2301,0,41272,0,0,0,37900,107043,新竹縣湖口鄉鳳凰村,1,劉幼妹,F,1948,"","",,中國國民黨,840,0.4565,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
319,20100601S1E1,21000,54000,0,0,0,0,0,65100,0,0,0,0,35000,0,0,0,75000,100100,新竹縣湖口鄉勝利村,1,吳德富,M,1959,"","",,中國國民黨,836,0.5205,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
320,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣湖口鄉鳳山村,3,吳美鶯,F,1954,"","",,中國國民黨,730,0.4854,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
321,20100601S1E1,102600,0,0,0,1000,0,0,117700,0,0,13000,0,121891,0,0,0,103600,252591,新竹縣湖口鄉中興村,2,呂芳營,M,1945,"","",,中國國民黨,1633,0.694,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
322,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣湖口鄉東興村,2,張紹仁,M,1965,"","",,無,948,0.4529,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
323,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣湖口鄉和興村,2,徐武祿,M,1933,"","",,無,921,0.5003,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
324,20100601S1E1,72000,0,0,0,0,0,0,74925,0,0,14000,0,12240,0,0,0,72000,101165,新竹縣湖口鄉中興村,1,徐立添,M,1955,"","",,中國國民黨,720,0.306,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
325,20100601S1E1,122200,0,0,0,0,0,20000,88095,0,0,24000,4433,16540,0,0,0,122200,153068,新竹縣湖口鄉和興村,1,范國焱,M,1952,"","",,中國國民黨,920,0.4997,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
326,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣湖口鄉鳳山村,1,萬正英,M,1961,"","",,中國國民黨,287,0.1908,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
327,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣湖口鄉波羅村,1,葉豐田,M,1960,"","",,中國國民黨,278,0.2954,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
328,20100601S1E1,3000,0,0,3000,0,0,0,21850,0,0,0,0,0,0,0,0,6000,21850,新竹縣湖口鄉波羅村,2,葉麗美,F,1951,"","",,中國國民黨,103,0.1095,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
329,20100601S1E1,24000,0,0,0,0,0,0,15000,0,0,0,0,10400,0,0,0,24000,25400,新竹縣湖口鄉孝勢村,2,鄭國平,M,1950,"","",,中國國民黨,559,0.5486,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
330,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣湖口鄉鳳凰村,2,陳建銘,M,1974,"","",,中國國民黨,1000,0.5435,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
351,20100601S1E1,290000,10000,0,0,0,0,20000,179890,21000,30000,0,0,65750,0,0,0,300000,316640,新竹縣竹北市竹仁里,3,劉堂隆,M,1962,"","",,無,1376,0.5238,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
352,20100601S1E1,170900,0,0,0,0,8,0,162430,56300,0,80700,2966,30782,0,0,0,170908,333178,新竹縣竹北市十興里,2,徐鼎昌,M,1948,"","",,中國國民黨,1937,0.5685,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
353,20100601S1E1,0,0,0,0,0,0,0,0,0,0,24000,0,4460,0,0,0,0,28460,新竹縣竹北市新港里,1,戴章興,M,1960,"","",,無,528,0.6249,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
354,20100601S1E1,77600,0,0,0,33000,0,0,40360,0,15200,54000,0,48300,0,0,0,110600,157860,新竹縣竹北市鹿場里,2,范明忠,M,1967,"","",,中國國民黨,606,0.5302,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
355,20100601S1E1,32000,0,0,0,0,0,0,36000,0,0,3200,0,8000,0,0,0,32000,47200,新竹縣竹北市新崙里,1,蔡玉泉,M,1945,"","",,無,1088,0.5213,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
356,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮員崠里,2,傅澄田,M,1939,"","",,無,427,0.4874,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
357,20100601S1E1,45000,0,0,0,0,0,0,9700,0,0,0,0,45215,0,0,0,45000,54915,新竹縣竹東鎮東寧里,1,劉錦湘,M,1937,"","",,中國國民黨,1030,1,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
358,20100601S1E1,99000,10000,0,0,0,0,12000,135660,0,0,31100,0,48248,0,0,0,109000,227008,新竹縣竹東鎮榮華里,1,古明欽,M,1941,"","",,中國國民黨,1394,0.4662,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
359,20100601S1E1,800,0,0,0,0,0,0,57200,0,0,0,0,5247,0,0,0,800,62447,新竹縣竹東鎮忠孝里,1,吳思芳,F,1976,"","",,中國國民黨,449,0.5333,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
360,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮陸豐里,1,吳秀連,M,1946,"","",,中國國民黨,252,0.5239,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
361,20100601S1E1,46000,0,0,0,0,0,0,23000,0,0,0,0,23000,0,0,0,46000,46000,新竹縣竹東鎮中山里,1,張秋棠,M,1960,"","",,無,575,0.5508,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
362,20100601S1E1,56800,0,0,0,0,0,0,36500,0,0,25400,0,0,0,0,0,56800,61900,新竹縣竹東鎮大鄉里,2,彭家俊,M,1941,"","",,無,887,0.4586,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
363,20100601S1E1,0,0,0,0,0,0,0,2000,0,0,0,0,77,0,0,0,0,2077,新竹縣竹東鎮瑞峰里,1,彭康麟,M,1962,"","",,無,151,0.459,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
364,20100601S1E1,10000,3000,0,0,0,0,0,2000,0,0,6700,0,14000,0,0,0,13000,22700,新竹縣竹東鎮竹東里,2,彭永淦,M,1952,"","",,中國國民黨,461,0.5411,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
365,20100601S1E1,62230,0,0,0,0,0,0,0,0,0,62230,0,0,0,0,0,62230,62230,新竹縣竹東鎮上舘里,2,彭誠吉,M,1943,"","",,中國國民黨,1126,0.4324,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
366,20100601S1E1,137600,0,0,0,0,0,0,62340,0,0,68000,1025,42452,0,0,0,137600,173817,新竹縣竹東鎮竹東里,1,彭錫源,M,1939,"","",,無,391,0.4589,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
367,20100601S1E1,0,0,0,0,0,0,0,5125,0,0,0,0,450,0,0,0,0,5575,新竹縣竹東鎮軟橋里,2,徐福亮,M,1963,"","",,無,122,0.4404,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
368,20100601S1E1,90740,2000,0,0,0,1,0,54980,0,10000,55500,22975,36416,0,0,0,92741,179871,新竹縣竹東鎮員崠里,1,徐鵬桓,M,1962,"","",,無,449,0.5126,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
369,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮東華里,1,戴興雲,M,1944,"","",,中國國民黨,225,0.4032,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
370,20100601S1E1,70000,0,0,0,0,0,0,26700,0,40000,16800,0,850,0,0,0,70000,84350,新竹縣竹東鎮南華里,1,林青山,M,1970,"","",,無,409,0.5649,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
371,20100601S1E1,6000,0,0,0,0,0,0,0,0,0,25500,0,0,0,0,0,6000,25500,新竹縣竹東鎮東華里,2,梁福龍,M,1943,"","",,中國國民黨,333,0.5968,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
372,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮仁愛里,1,楊國雄,M,1943,"","",,中國國民黨,1449,1,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
373,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮上坪里,1,范善雄,M,1937,"","",,中國國民黨,157,0.5688,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
374,20100601S1E1,230000,0,0,0,0,0,0,64200,1040,0,182300,0,26902,0,0,0,230000,274442,新竹縣竹東鎮三重里,3,范振東,M,1950,"","",,無,705,0.2895,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
375,20100601S1E1,31400,0,0,0,0,0,0,0,0,0,0,0,37930,0,0,0,31400,37930,新竹縣竹東鎮上舘里,3,蔡家陞,M,1949,"","",,中國國民黨,1127,0.4328,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
376,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮雞林里,1,賴運土,M,1954,"","",,中國國民黨,1591,1,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
377,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮中正里,1,賴錦煥,M,1938,"","",,中國國民黨,606,1,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
378,20100601S1E1,120000,0,0,0,0,0,45000,60000,0,15000,0,0,30202,0,0,0,120000,150202,新竹縣竹東鎮五豐里,1,邱文郎,M,1965,"","",,無,1376,0.4647,t,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
379,20100601S1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新竹縣竹東鎮瑞峰里,3,邱鑑清,M,1926,"","",,中國國民黨,129,0.3921,f,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
380,20100601S1E1,0,0,0,0,0,0,0,12800,0,0,0,0,15380,0,0,0,0,28180,新竹縣竹東鎮商華里,1,鍾宏達,M,1965,"","",,中國國民黨,709,0.4972,f,f,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
381,20100601S1E1,25000,0,0,0,0,0,0,38950,0,0,0,0,0,0,0,0,25000,38950,新竹縣竹東鎮商華里,2,陳役州,M,1948,"","",,中國國民黨,717,0.5028,t,t,1996,99,2010-99年村里長選舉,村里長,選舉,1,10
