選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
第5屆臺北市市長,蘇貞昌,82636797,38322666,17992809,170000,2619294,1453,6358710,114349418,0,5093155,12174072,0,634759,4125000,110000,93860
第5屆臺北市市長,郝龍斌,8881988,31110800,500000,300000,86969,640,4672667,34069493,0,6708743,4523609,258625,3833398,2500000,0,0
第5屆臺北市市長,郭正一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆臺北市市長,陳雅嫺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆臺北市市長,黃文發,0,0,0,0,0,0,10000,3600,0,0,0,1000,800,0,0,1400
第5屆臺北縣土城市長,楊木萬,87700,260000,0,0,38500,0,0,582361,0,0,0,5581,457785,0,0,0
第5屆臺南縣永康市長,施重男,496000,280000,0,0,0,20,0,1523390,237998,10997,476166,17786,705057,0,0,0
第5屆臺南縣永康市長,李坤煌,2509200,2000000,0,0,100000,105,0,4159460,113438,120,175000,740,1377039,0,0,0
第5屆連江縣縣長,劉增應,1633240,420000,500000,0,0,111,2000,831163,150000,906685,462500,61630,140632,0,0,0
第5屆連江縣縣長,楊綏生,2688088,444000,500000,10000,20000,190,1060000,917013,0,257196,224435,325688,962428,10000,20000,73652
第5屆連江縣縣長,陳財能,165600,210000,0,0,0,0,0,135238,0,113000,0,53170,221201,0,0,0
第5屆連江縣議員,曹爾章,0,0,50000,0,0,0,0,0,0,0,0,0,58000,0,0,0
第5屆連江縣議員,李金梅,0,0,50000,0,0,0,0,0,0,0,0,0,50060,0,0,0
第5屆連江縣議員,林惠萍,0,0,30000,0,0,3,12500,7305,0,12000,0,5362,8500,0,0,0
第5屆連江縣議員,林貽祥,0,0,50000,0,0,0,0,10500,0,0,0,0,40400,0,0,0
第5屆連江縣議員,陳建光,0,0,50000,0,0,0,0,0,0,0,0,0,52000,0,0,0
第5屆連江縣議員,陳書建,0,0,50000,0,0,2,0,0,0,0,0,0,51000,0,0,0
第5屆金門縣縣長,吳成典,6233900,4629000,0,0,2000,18,4347991,2566746,60695,323388,2490723,498103,1954735,2412000,0,89620
第5屆金門縣縣長,李沃士,872600,2380000,10000000,0,0,0,5178350,6878386,514927,263641,1585131,342769,1707201,0,0,0
第5屆金門縣縣長,楊榮祥,400000,0,0,0,0,0,20000,341350,6000,15000,57000,0,170,0,0,0
第5屆金門縣縣長,許敬民,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆金門縣縣長,陳水在,1850000,2420000,0,0,48000,0,1009500,2011980,80500,45859,1771200,88551,1103822,200000,0,0
第5屆金門縣縣長,陳福海,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆金門縣議員,唐麗輝,30000,50000,0,0,0,0,364500,613000,0,50000,350000,136500,735320,0,0,190000
第5屆金門縣議員,李應文,220000,750000,30000,0,0,0,252737,492360,60000,0,195840,24470,156369,0,0,12800
第5屆金門縣議員,李錫添,109700,0,30000,0,0,0,0,186219,18004,24000,28500,12239,22825,12000,0,0
第5屆金門縣議員,李麗貌,0,0,30000,0,0,0,190000,351600,18873,0,46000,0,44978,0,0,0
第5屆金門縣議員,林孫全,0,0,50000,0,0,0,0,30000,0,0,0,9920,18555,0,0,0
第5屆金門縣議員,楊應雄,120000,0,50000,0,0,0,4704,327212,4100,26000,10150,14623,45873,0,0,0
第5屆金門縣議員,楊永立,0,700000,0,0,0,0,150000,331210,22000,15000,0,0,187315,0,0,0
第5屆金門縣議員,洪允典,0,0,0,0,0,0,0,162950,0,19700,0,0,50360,0,0,0
第5屆金門縣議員,洪麗萍,83000,300000,0,0,0,0,0,161200,45000,33000,0,0,160624,0,0,0
第5屆金門縣議員,王再生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆金門縣議員,王碧珍,473760,0,0,0,0,0,100000,123520,0,3760,100000,1681,147926,0,0,6000
第5屆金門縣議員,胡偉生,327800,205000,30000,0,0,0,82500,379231,15000,7220,44250,0,41405,0,0,0
第5屆金門縣議員,蔡水游,0,300000,0,0,0,0,0,11000,0,0,300000,0,0,0,0,0
第5屆金門縣議員,許玉昭,5000,200000,30000,0,0,0,72000,110160,49000,0,35270,9195,135797,0,0,33600
第5屆金門縣議員,許華玉,600000,0,30000,0,0,0,0,217200,67100,20565,142877,0,142258,0,0,40000
第5屆金門縣議員,鄭根本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第5屆金門縣議員,陳向鑫,345000,0,30000,0,0,0,120000,156714,50002,70000,205900,5830,216621,0,0,60000
第5屆金門縣議員,陳滄江,2000,0,0,0,0,0,21400,538200,0,0,86680,0,58545,0,0,0
第6屆嘉義市立法委員補選,江義雄,633920,394000,0,0,0,0,0,2435816,1012400,1768,49000,44500,1567146,0,50000,0
第6屆嘉義縣太保市市長,董國誠,90000,345250,0,0,17000,0,188600,757210,84260,1000,86600,89974,158510,0,0,0
第6屆嘉義縣太保市市長,陳福誠,0,50000,0,0,0,0,0,52500,0,0,0,0,0,0,0,0
第6屆嘉義縣朴子市市長,李佩玲,55000,0,0,0,0,0,0,89977,0,0,0,0,0,0,0,0
第6屆嘉義縣朴子市市長,王如經,77000,0,0,0,0,0,0,97650,0,0,9500,0,15230,0,0,0
第6屆新竹縣竹北市長,曾錦祥,676000,0,0,0,0,1,0,396100,15000,0,90000,13234,163131,0,0,0
第6屆新竹縣竹北市長,楊敬賜,139200,510000,0,0,0,0,0,290600,31000,143000,102100,12976,237524,0,0,0
第6屆桃園縣平鎮市市長,陳萬得,1477000,467600,100000,0,10000,0,0,1137880,165375,0,1094750,5273,74409,0,0,0
第6屆高雄市議員,俄鄧殷艾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第6屆高雄市議員,周嵩祿,718966,60000,0,361500,0,0,0,985850,0,76000,0,0,200000,0,0,0
第6屆高雄市議員,孫健萍,206980,1800,0,3000,0,0,0,787213,113450,61761,63341,31751,437969,0,0,0
第6屆高雄市議員,曾俊傑,1186680,340000,500000,0,0,0,0,1614485,18000,100204,191713,46237,987501,0,140000,0
第6屆高雄市議員,朱挺珊,614000,0,0,0,0,12,0,1080000,295000,0,162600,0,516400,0,0,0
第6屆高雄市議員,李志宏,901680,210000,700000,478000,249200,0,0,1338118,836823,191459,34000,0,339074,0,0,0
第6屆高雄市議員,李順進,1402660,139700,0,42505,33200,0,0,489377,50000,20000,0,128463,1630943,0,0,0
第6屆高雄市議員,林國正,538500,229300,2000,4400,0,0,0,2515263,378728,376064,234260,71146,764847,0,0,0
第6屆高雄市議員,林武忠,574000,116000,0,0,0,0,0,219084,30000,78150,13600,0,1006441,0,0,0
第6屆高雄市議員,林美玲,1298600,90000,0,60000,65900,0,0,301310,7157,82653,133600,0,1076084,0,0,0
第6屆高雄市議員,楊林宏,831680,620000,500000,0,0,0,0,1273990,355200,1012272,84500,17216,20166,0,0,0
第6屆高雄市議員,王友蘭,360230,121700,0,0,0,0,0,1042538,0,6000,20000,52974,770724,0,0,0
第6屆高雄市議員,王育彬,635000,630000,0,0,0,0,0,1679109,696549,13000,74900,47204,1756269,0,0,0
第6屆高雄市議員,簡吉輝,496280,480000,500000,10000,0,0,0,1187463,82000,210220,0,0,8440,0,0,0
第6屆高雄市議員,莊啟旺,547000,961000,0,68000,0,0,0,633986,0,0,55000,0,761200,0,300000,0
第6屆高雄市議員,蔡武男,847300,626000,0,0,27600,0,0,1249000,288000,60000,100000,0,266300,0,0,0
第6屆高雄市議員,蕭永達,700000,0,0,0,0,0,0,1090000,250000,365000,350000,0,500000,0,0,0
第6屆高雄市議員,蕭雅娟,240000,910000,0,0,0,0,0,1242000,0,10000,0,0,240000,0,0,0
第6屆高雄市議員,藍健菖,647500,206000,500000,0,0,0,0,823846,43300,101500,202010,28558,545917,0,0,0
第6屆高雄市議員,蘇峯照,228200,0,0,0,17200,0,0,387029,333750,164214,310279,12601,135120,0,0,0
第6屆高雄市議員,趙麗文,330000,1715000,0,0,0,0,0,1457402,358923,344522,182000,6480,108339,0,0,0
第6屆高雄市議員,郭建盟,340000,1150000,500000,0,0,31,0,1420575,435000,311770,116866,195858,2098348,0,0,0
第6屆高雄市議員,鄭光峰,1158600,122500,0,10000,43800,0,0,320000,318600,737000,10400,90366,211876,0,0,0
第6屆高雄市議員,陳信瑜,582645,3511400,0,422000,19500,0,0,1265914,0,90000,64930,108771,3724219,0,0,0
第6屆高雄市議員,陳德良,250000,75000,0,0,0,0,0,507040,222705,43800,2500,21823,359999,0,0,0
第6屆高雄市議員,陳玫娟,1435000,170000,0,0,0,0,0,1120308,82150,373263,11250,37471,173486,0,0,0
第6屆高雄市議員,陳玲俐,916800,706200,0,102100,25000,0,0,1374568,615899,904467,254017,5800,307182,0,100000,0
第6屆高雄市議員,陳銘瑞,0,0,0,0,0,0,0,116400,18000,15000,0,0,6370,0,0,0
第6屆高雄市議員,陳麗娜,2174819.9,1429000,0,0,0,0,0,1877284,303810,227319.9,125000,15495,1563147,0,100000,0
第6屆高雄市議員,韓芙英,20000,0,0,0,0,5,0,126783,30000,0,0,2610,218720,0,0,0
第6屆高雄市議員,魏耀乾,511000,0,0,10000,9600,160,0,1603225,291027,85000,39017,33236,903709,0,0,0
第6屆高雄市議員,黃柏霖,1138000,2510000,0,52000,0,824160,0,2456600,12000,0,521390,97004,1676152,0,0,0
第6屆高雄市議員,黃淑美,660000,1500000,0,0,0,0,0,962886,125600,63550,121565,15205,890911,0,0,0
第7屆南投縣立法委員補選,林耘生,1296000,542000,0,0,0,0,69400,1475387,29617,45120,57750,22791,140963,0,0,0
第7屆南投縣立法委員補選,馬文君,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆台東縣立法委員補選,鄺麗貞,1791888,1644000,7000000,100000,0,82,551800,4697779,732046,536217,2983543,239094,1552171,0,0,0
第7屆嘉義市議員,吳上明,580000,699000,0,130000,0,18,0,584565,79142,301436,0,17096,380416,0,0,0
第7屆嘉義市議員,張榮藏,640000,652500,0,0,0,0,0,788274,108996,10320,78430,1350,586311,0,0,0
第7屆嘉義市議員,張秀華,392000,850000,0,0,0,0,0,802902,82450,210300,27575,17195,134519,0,0,0
第7屆嘉義市議員,李允志,72500,0,0,0,0,0,0,328600,4615,40000,19100,0,156254,0,0,0
第7屆嘉義市議員,林聖芬,0,0,0,0,0,0,0,498499,0,36348,1760,16652,13990,0,0,0
第7屆嘉義市議員,范金俊,91000,30000,0,0,20000,0,0,103225,0,0,0,0,71080,0,0,0
第7屆嘉義市議員,蔡文旭,515000,222000,0,0,0,0,0,1089440,88000,43540,10000,30168,261491,0,0,0
第7屆嘉義市議員,蔡榮豐,1440600,1735000,0,0,95350,34,0,818223,406600,457500,209392,47236,1640632,0,0,0
第7屆嘉義市議員,蔡貴絲,17000,690000,0,0,0,293,0,263286,96600,0,0,13480,195507,0,0,0
第7屆嘉義市議員,邱芳欽,121000,91000,0,15500,0,0,0,393220,42922,36000,0,0,229360,0,15500,0
第7屆嘉義市議員,鄭俊亨,130000,300000,0,0,0,18,0,256902,0,0,0,11867,167850,0,0,0
第7屆嘉義市議員,黃秋澤,92000,0,0,0,0,0,0,286550,36000,0,0,0,416198,0,0,0
第7屆嘉義市里長,唐儷馨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆嘉義市里長,賴永德,0,0,0,0,0,0,0,4710,0,0,0,0,3216,0,0,0
第7屆嘉義市里長,黃文和,27600,0,0,0,0,0,0,15100,0,0,38000,0,7600,0,0,0
第7屆嘉義市長,李俊俋,456168,650000,0,0,0,0,0,1162967,0,0,41100,0,14130,0,0,0
第7屆嘉義市長,陳麗貞,4821226,1698170,0,40200,0,151,0,3090106,100409,549188,1552505,3230,1894345,0,0,0
第7屆嘉義市長,黃敏惠,2815488,2492000,0,0,2800,1325,0,8793936,1549280,1337062,1287026,150836,2685865,0,0,0
第7屆嘉義縣立法委員,張花冠,8553000,7403000,300000,380000,0,6,0,8255789,821661,120312,2483739,2562184,2431339,0,0,0
第7屆嘉義縣立法委員補選,林德瑞,622000,20000,2000000,100000,26500,0,202780,1483300,0,616000,0,0,607275,0,0,0
第7屆嘉義縣立法委員補選,陳明文,2197000,406000,0,300000,2000,0,381063,2439068,420632,10890,481470,29270,22651,0,0,52100
第7屆新竹市議員,何志銘,237000,90000,0,0,0,0,0,278000,0,0,21700,5349,32000,0,0,0
第7屆新竹市議員,余旺財,196000,120000,0,0,0,0,0,451540,0,0,0,5084,17454,0,0,0
第7屆新竹市議員,余泉霖,920550,670000,0,50000,0,778,0,702285,0,0,128980,190328,621312,0,0,0
第7屆新竹市議員,古榮政,320000,0,0,40000,0,0,0,315699,0,0,0,0,44535,0,0,0
第7屆新竹市議員,吳國寶,190350,157200,0,600,34000,12,0,178825,0,0,0,0,49426,0,186759,0
第7屆新竹市議員,吳青山,447700,400000,0,9000,5000,0,0,619147,84000,0,0,17860,227539,0,0,0
第7屆新竹市議員,呂於台,53350,199000,50000,0,13000,0,0,270651,82000,0,66300,15629,128766,0,0,0
第7屆新竹市議員,宋金海,217000,419600,0,8000,1200,0,0,349022,82000,0,30000,18974,314798,0,0,0
第7屆新竹市議員,張祖琰,1110306,257053,4500,3000,52368,211,0,830684,87000,209279,12600,32599,628872,0,0,0
第7屆新竹市議員,彭憲忠,511600,183000,56000,0,0,0,0,173537,167160,175785,261249,39637,480064,0,0,0
第7屆新竹市議員,彭昆耀,52400,60000,0,18000,0,29,0,290740,10000,20400,6000,2570,65066,0,0,0
第7屆新竹市議員,徐信芳,212720,205600,4500,0,40500,0,0,182864,75017,10480,12000,0,350258,0,0,0
第7屆新竹市議員,曾仁宗,240000,53000,0,33000,0,15,0,454671,33200,0,36700,20000,33786,0,0,0
第7屆新竹市議員,李國璋,690500,11200,0,0,18200,0,0,684271,210174,121587,13635,0,621438,0,0,0
第7屆新竹市議員,李天正,618170,52000,0,0,14999,85,0,113260,0,20000,0,25118,558088,0,0,0
第7屆新竹市議員,李妍慧,791100,129800,0,20000,0,224520,0,922199,82441,40000,56860,15400,674869,0,0,0
第7屆新竹市議員,李黃錦燕,180000,50000,64300,50000,15200,20,0,874004,396900,0,0,4500,838333,0,0,0
第7屆新竹市議員,林梅華,0,50000,0,0,0,0,0,98950,0,0,0,5450,120000,0,0,0
第7屆新竹市議員,林漢淇,637300,255000,0,0,52900,450,0,449500,147000,0,0,39696,408253,0,0,0
第7屆新竹市議員,林耕仁,430000,400000,0,0,0,0,0,197400,50000,0,0,0,595953,0,0,0
第7屆新竹市議員,林飛鵬,739666,323000,0,19000,0,31,0,744530,61478,137368,108400,16128,833435,0,0,0
第7屆新竹市議員,段孝芳,310060,5000,53000,3000,0,39,0,220973,0,30000,0,2843,183820,0,0,0
第7屆新竹市議員,溫明地,117000,211500,0,0,0,0,0,356197,0,0,0,0,0,0,0,0
第7屆新竹市議員,王明魁,0,50000,0,0,0,0,0,254822,44000,0,0,7419,56698,0,0,0
第7屆新竹市議員,羅文熾,160000,60000,0,0,87600,0,0,457814,0,0,53585,6748,98845,0,0,0
第7屆新竹市議員,胡獻忠,0,0,0,0,0,0,0,0,0,0,0,0,99622,0,0,0
第7屆新竹市議員,胡錦龍,8100,5000,0,0,0,0,0,0,0,0,0,0,30900,0,0,0
第7屆新竹市議員,蔡錕鈺,1157450,249000,0,13000,0,0,0,241200,105000,39300,364000,16370,771555,0,0,0
第7屆新竹市議員,蕭志潔,471000,420000,0,0,0,0,0,258110,38000,191800,12000,20434,425233,0,0,0
第7屆新竹市議員,許文棟,446400,113000,0,12000,0,31,0,561869,0,0,0,0,0,0,350130,0
第7屆新竹市議員,謝希誠,450000,136000,0,0,0,9,0,305482,0,42400,28700,15550,314992,0,0,0
第7屆新竹市議員,謝政憲,100000,0,0,0,0,0,0,339500,0,0,0,0,64137,0,0,0
第7屆新竹市議員,謝文進,125020,997595,0,0,0,604,0,405612,117728,0,225302,0,425890,0,0,0
第7屆新竹市議員,賀玉燕,156950,157000,4500,0,4000,7,0,148206,70000,60000,112485,18728,130423,0,0,0
第7屆新竹市議員,鄧秀保,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆新竹市議員,鄭劉淑妹,0,50000,0,0,0,0,0,159000,76000,0,0,0,12967,0,0,0
第7屆新竹市議員,鄭宏輝,1306300,1282990,0,5900,29460,971,0,1572409,0,0,345000,32389,684380,0,0,0
第7屆新竹市議員,鄭成光,638880,1128300,30000,0,0,0,0,644563,5000,308655,141200,0,546679,0,0,0
第7屆新竹市議員,鄭正宗,715000,270000,0,5000,0,399,0,167250,115200,117000,8600,19678,621829,0,0,0
第7屆新竹市議員,鄭正鈐,2396100,210000,0,0,102900,5,0,670825,0,0,0,58596,1992075,0,0,0
第7屆新竹市議員,鍾淑英,836100,726500,0,30000,0,95,0,892380,0,249550,48010,32317,747085,0,0,0
第7屆新竹市議員,陳文正,1426150,251100,0,0,145270,0,0,640913,66731,58373,98660,0,1276190,0,0,0
第7屆新竹市議員,陳清全,1233200,50000,0,0,0,0,0,487360,155268,216710,175430,0,316782,0,0,0
第7屆新竹市議員,顏政德,272600,15000,0,2000,0,0,0,366585,0,0,20600,12061,57730,0,0,0
第7屆新竹市議員,駱克銘,376200,150000,55000,0,0,422,0,313534,192000,0,0,0,148620,0,0,0
第7屆新竹市議員,魏秀珍,132000,200000,0,0,0,12,0,294610,0,0,0,0,39000,0,0,0
第7屆新竹市長,林政則,3333000,6783600,0,370000,0,325,0,5007467,386500,642400,2918174,218651,1387813,0,0,0
第7屆新竹市長,鄭貴元,1797000,2286000,0,50000,0,182,0,4238843,0,0,0,0,26874,0,0,0
第7屆新竹縣立法委員補選,彭紹瑾,1539000,756000,950000,100000,3500,0,821500,1679050,881406,92198,492215,21968,269487,0,0,0
第7屆新竹縣立法委員補選,鄭永堂,50000,516888,2000000,0,4360,0,1001314,2683813,130000,69507,1055193,20662,306674,200000,0,31550
第7屆新竹縣竹北市市長,楊敬賜,94200,200000,300000,0,0,0,0,1032780,0,327950,65400,6790,198338,0,0,5400
第7屆新竹縣竹北市市長,郭鴻德,804800,13000,0,0,29000,0,180600,456450,0,3145,197400,9342,0,0,0,0
第7屆桃園縣立法委員補選,吳餘東,150200,720000,0,0,1000,0,1673075,3222762,481050,0,77385,0,396406,0,0,0
第7屆桃園縣立法委員補選,彭添富,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆桃園縣立法委員補選,林香美,8000,30000,0,0,2000,0,0,600000,0,0,0,0,0,0,0,0
第7屆桃園縣立法委員補選,郭榮宗,4952800,2265000,0,200000,1000,0,3590128,5610768,91135,422320,1543585,411606,1707567,200000,0,35200
第7屆桃園縣立法委員補選,陳學聖,4765080,2950000,6200000,300000,121600,304,316110,6554357,226067,74970,1353812,725295,1557652,3700000,0,3600
第7屆桃園縣立法委員補選,陳麗玲,4268068,3375300,6000000,235000,133700,0,1846800,7877835,716000,174019,2706835,178502,1053905,0,0,0
第7屆桃園縣立法委員補選,黃仁杼,1613000,1097600,960000,100000,19500,0,1166320,2177723,7200,76639,289590,145411,703673,0,0,3000
第7屆立法委員,丁守中,10745270,17018120,5920000,1782000,24000,7858,0,7265684,723650,499090,174000,83424,2556155,0,0,0
第7屆立法委員,何敏豪,7729600,6917200,300000,648000,54200,601,0,9993309,118500,0,1226205,276442,4516318,0,0,0
第7屆立法委員,何智輝,1041000,1362750,100000,286000,0,3,0,7145901,1805762,0,546380,115062,2722838,0,0,0
第7屆立法委員,余天,3140800,9465000,300000,110000,48100,382,0,6564592,81980,654499,1154090,305069,4598304,0,15000,0
第7屆立法委員,余少鈞,41000,70000,11690,0,7500,0,0,35637,17686,25000,47000,0,7936,0,0,0
第7屆立法委員,余政憲,7462000,16211600,300000,72000,0,196,0,17392204,2189337,554591,1269982,303007,2953333,0,50000,0
第7屆立法委員,侯彩鳳,8778200,6750000,5100000,743000,9413,4431,0,15161806,100000,563935,1129326,108683,7507176,0,60000,0
第7屆立法委員,侯水盛,1150000,1340000,0,0,6200,209,0,1790045,9000,0,181175,59246,1195040,0,0,0
第7屆立法委員,侯金助,900000,0,2375000,0,0,0,0,670152,292000,143200,155950,2943,2406842,0,0,0
第7屆立法委員,傅崐萁,1202000,3252000,5000000,90000,0,187,0,5620170,1529000,842890,1662433,131403,1470729,0,0,0
第7屆立法委員,凌子楚,1696300,1766500,0,0,100117,109,0,2269204,904800,105537,277400,28535,1410441,0,0,0
第7屆立法委員,劉一德,110000,290000,0,500000,0,0,0,1005989,0,0,0,0,60000,0,0,0
第7屆立法委員,劉俊儀,0,0,0,0,0,0,0,3878367,0,0,0,0,200000,0,0,0
第7屆立法委員,劉建國,2493100,5466086,300000,0,100,8,0,6270799,14000,40000,1507696,78133,338952,0,0,0
第7屆立法委員,劉瑞龍,1303070,777600,0,0,0,0,0,1244437,478307,101762,206907,29596,782223,0,0,0
第7屆立法委員,劉銓忠,2750000,4312000,5000000,186000,0,0,0,8712469,379050,162550,759050,367559,1423906,0,0,0
第7屆立法委員,古文發,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆立法委員,史美延,0,0,200000,0,0,0,0,0,0,0,0,0,200000,0,0,0
第7屆立法委員,吳世正,200000,300000,0,0,0,84,0,0,0,0,0,680,500000,0,0,0
第7屆立法委員,吳健保,3569000,4416900,6000000,30000,1030,201,0,15265044,725000,36900,146000,37940,1234781,0,220000,0
第7屆立法委員,吳光訓,1745100,3490000,5000000,172000,200,872,0,6651146,1054186,123633,797785,41565,6185977,0,100000,0
第7屆立法委員,吳志揚,3932800,16028620,5100000,393300,116000,2131,0,22350585,1911100,270000,2173300,0,637535,0,100000,0
第7屆立法委員,吳成典,2898500,1633888,4100000,18000,0,144,0,4184966,351538,460164,1792910,683208,3756313,0,0,0
第7屆立法委員,吳敦義,6559600,12764000,5100000,246000,189490,3669,0,14586414,1023104,241639,2051858,227504,7035110,0,0,0
第7屆立法委員,吳清池,3544768,5430000,5000000,100000,0,35,0,11938791,450800,748333,91875,12121,883418,0,0,0
第7屆立法委員,吳秉叡,13133132,11737800,300000,380000,9600,2998,0,16674589,35700,112787,390279,360506,8183144,0,0,0
第7屆立法委員,吳育昇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第7屆立法委員,吳金治,0,0,200000,0,0,0,0,0,0,0,0,0,200000,0,0,0
第7屆立法委員,吳隆傑,339600,0,200000,0,32000,0,0,2384509,96118,73350,81794,19645,866851,0,0,0
第7屆立法委員,呂學樟,2021488,2706000,5000000,510000,14400,2250,0,7679512,423795,901251,965438,150900,4627207,0,0,0
第7屆立法委員,周倪安,509254,203000,0,500000,0,39,0,955692,34538,100000,46100,0,411123,0,0,0
第7屆立法委員,周奕成,191000,130000,200000,0,0,0,0,227040,34100,0,0,0,265000,0,0,0
第7屆立法委員,周守訓,0,0,0,0,0,0,0,0,0,0,0,0,0,2800048,0,0
第7屆立法委員,周柏雅,2753406,1575000,0,0,0,31000,0,2411795,140850,172200,0,1290,964447,0,0,0
第7屆立法委員,唐惠霈,938000,0,450000,0,100,202,0,424573,160113,227000,168429,81864,483688,0,0,0
第7屆立法委員,姚吉鴻,222000,0,200000,0,10000,12,0,299457,0,11000,0,53256,92954,0,0,0
第7屆立法委員,姚文智,17902550,8156000,300000,146000,25200,908,0,17036761,419830,953860,2862392,398895,4997960,0,0,0
第7屆立法委員,孔文吉,1229600,1490000,5000000,50000,3000,0,0,2266589,50000,274388,0,559820,4716367,0,0,0
第7屆立法委員,孫大千,2988300,13322938,5000000,60000,3000,10667,0,4230940,368591,2264394,1705684,288527,3105061,0,0,0
